NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
6725,서울특별시 용산구 이촌동,집합,300-267,이촌로84길,제3종일반주거,제2종근린생활,12m미만,113.12, ,"106,400",5,법인,개인,202406,20,,2007,-,직거래,-
6726,서울특별시 종로구 인의동,집합,Feb-48,종로,일반상업,제2종근린생활,25m이상,43.8, ,"70,000",,법인,개인,202406,20,,2006,-,중개거래,서울 서초구
6727,서울특별시 용산구 이촌동,집합,300-267,이촌로84길,제3종일반주거,제2종근린생활,12m미만,113.87, ,"93,700",,법인,개인,202406,20,,2007,-,직거래,-
6728,서울특별시 도봉구 창동,집합,448-54,덕릉로60나길,제2종일반주거,제2종근린생활,8m미만,37.65, ,"12,000",1,개인,개인,202406,20,,2016,-,중개거래,서울 도봉구
6729,서울특별시 양천구 신정동,집합,1315-9,,일반상업,업무,25m이상,36, ,"35,000",,법인,개인,202406,20,,1981,-,직거래,-
6730,서울특별시 광진구 중곡동,일반,1**,동일로78길,제2종일반주거,제1종근린생활,8m미만,217.9,37.03,"25,000",,개인,개인,202406,20,지분,1993,-,직거래,-
6731,서울특별시 영등포구 문래동3가,집합,55-20,경인로,일반상업,제2종근린생활,25m이상,31.15, ,"18,000",,개인,개인,202406,20,,2007,-,직거래,-
6732,서울특별시 영등포구 문래동3가,집합,Jan-76,도림로,준공업,제2종근린생활,25m이상,26, ,"33,000",,법인,개인,202406,20,,1983,-,중개거래,서울 영등포구
6733,서울특별시 양천구 목동,집합,907-7,목동서로,일반상업,교육연구,12m미만,72.68, ,"73,500",4,개인,개인,202406,20,,2015,-,중개거래,서울 양천구
6734,서울특별시 동대문구 전농동,집합,295-431,전농로15길,근린상업,판매,8m미만,20.96, ,"18,000",,개인,개인,202406,20,,1969,-,중개거래,서울 동대문구
6735,서울특별시 동대문구 전농동,일반,2**,서울시립대로16길,제2종일반주거,제1종근린생활,12m미만,363.56,158,"168,000",,법인,개인,202406,20,,1987,-,중개거래,서울 동대문구
6736,서울특별시 강서구 화곡동,집합,1165-1,강서로,제3종일반주거,제1종근린생활,25m이상,425.43, ,"212,746",,법인,개인,202406,20,,2015,20240913,중개거래,서울 강남구
6737,서울특별시 강남구 일원동,집합,718,일원로,제3종일반주거,제1종근린생활,25m이상,11.94, ,"13,000",1,법인,개인,202406,20,,1994,-,직거래,-
6738,서울특별시 종로구 창신동,집합,400-4,청계천로,일반상업,제2종근린생활,25m이상,353.29, ,"10,000",,개인,개인,202406,20,지분,,-,직거래,-
6739,서울특별시 강서구 화곡동,집합,1165-1,강서로,제3종일반주거,제1종근린생활,25m이상,52.4, ,"26,213",,법인,개인,202406,20,,2015,20240913,중개거래,서울 강남구
6740,서울특별시 강서구 화곡동,집합,1165-1,강서로,제3종일반주거,제1종근린생활,25m이상,51.38, ,"25,702",,법인,개인,202406,20,,2015,20240913,중개거래,서울 강남구
6741,서울특별시 서초구 방배동,집합,424-28,방배천로18길,제2종일반주거,제2종근린생활,25m이상,63.75, ,"118,000",1,개인,개인,202406,20,,2013,-,중개거래,서울 서초구
6742,서울특별시 송파구 신천동,집합,11,올림픽로35길,제3종일반주거,제2종근린생활,25m이상,100.62, ,"110,000",,법인,개인,202406,20,,1979,-,중개거래,경기 성남시수정구
6743,서울특별시 관악구 신림동,집합,1523-1,신림로23길,준주거,판매,12m미만,8.71, ,"6,500",,개인,개인,202406,19,,2013,-,직거래,-
6744,서울특별시 송파구 방이동,집합,43,오금로11길,일반상업,제1종근린생활,12m미만,34, ,"60,237",,개인,법인,202406,19,,2017,-,직거래,-
6745,서울특별시 서초구 서초동,집합,1601-1,효령로55길,일반상업,제2종근린생활,12m미만,88.14, ,"78,000",2,개인,법인,202406,19,,2006,-,직거래,-
6746,서울특별시 송파구 거여동,집합,559-1,오금로54길,준주거,업무,8m미만,44.5, ,"29,000",3,법인,개인,202406,19,,,-,중개거래,서울 송파구
6747,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제2종근린생활,25m이상,68.77, ,"71,488",,법인,개인,202406,19,,2014,-,직거래,-
6748,서울특별시 노원구 상계동,집합,749-3,동일로,준주거,판매,25m이상,7.04, ,"2,000",,개인,개인,202406,19,,1989,-,직거래,-
6749,서울특별시 성북구 길음동,집합,1173,삼양로9길,제3종일반주거,제1종근린생활,8m미만,61.24, ,"28,800",3,개인,개인,202406,19,,2019,-,중개거래,"서울 노원구, 서울 성북구"
6750,서울특별시 금천구 독산동,집합,1155,시흥대로,준주거,판매,25m이상,62.5, ,"40,200",1,개인,법인,202406,19,,2018,-,중개거래,서울 금천구
6751,서울특별시 금천구 독산동,집합,1155,시흥대로,준주거,판매,25m이상,62.5, ,"40,200",1,개인,법인,202406,19,,2018,-,중개거래,서울 금천구
6752,서울특별시 양천구 목동,집합,923,목동서로,일반상업,교육연구,25m이상,25.87, ,"14,000",7,개인,개인,202406,19,,1996,-,중개거래,서울 양천구
6753,서울특별시 영등포구 당산동3가,일반,3**,당산로31길,준공업,제2종근린생활,12m미만,1142.84,353.5,"257,500",,법인,개인,202406,19,,1978,-,직거래,-
6754,서울특별시 영등포구 문래동3가,일반,2*,문래로,준주거,제1종근린생활,25m이상,42.98,82.6,"241,000",,법인,개인,202406,19,,1942,-,직거래,-
6755,서울특별시 영등포구 문래동3가,집합,77-55,선유로,준공업,제1종근린생활,12m미만,15.04, ,"12,778",1,법인,개인,202406,19,,1980,20240718,중개거래,서울 영등포구
6756,서울특별시 영등포구 문래동3가,집합,77-55,선유로,준공업,제1종근린생활,12m미만,15.04, ,"12,777",1,법인,개인,202406,19,,1980,20240718,중개거래,서울 영등포구
6757,서울특별시 영등포구 문래동3가,집합,77-55,선유로,준공업,제1종근린생활,12m미만,15.04, ,"12,777",1,법인,개인,202406,19,,1980,-,중개거래,서울 영등포구
6758,서울특별시 영등포구 문래동3가,집합,77-55,선유로,준공업,제1종근린생활,12m미만,15.04, ,"12,778",1,법인,개인,202406,19,,1980,-,중개거래,서울 영등포구
6759,서울특별시 구로구 개봉동,일반,4**,남부순환로95길,제3종일반주거,숙박,8m미만,327.26,160.7,"128,000",,법인,개인,202406,19,,1982,-,중개거래,강원 속초시
6760,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제2종근린생활,25m이상,56.61, ,"73,558",3,법인,개인,202406,19,,2014,-,직거래,-
6761,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제2종근린생활,25m이상,161.24, ,"197,522",3,법인,개인,202406,19,,2014,-,직거래,-
6762,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제1종근린생활,25m이상,136.03, ,"151,504",4,법인,개인,202406,19,,2014,-,직거래,-
6763,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제1종근린생활,25m이상,172.53, ,"301,053",2,법인,개인,202406,19,,2014,-,직거래,-
6764,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제1종근린생활,25m이상,113.44, ,"631,664",1,법인,개인,202406,19,,2014,-,직거래,-
6765,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제1종근린생활,25m이상,56.61, ,"102,981",2,법인,개인,202406,19,,2014,-,직거래,-
6766,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제2종근린생활,25m이상,135.35, ,"140,695",,법인,개인,202406,19,,2014,-,직거래,-
6767,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제2종근린생활,25m이상,156.11, ,"162,281",,법인,개인,202406,19,,2014,-,직거래,-
6768,서울특별시 강남구 청담동,집합,01월 02일,도산대로,제3종일반주거,제1종근린생활,25m이상,56.61, ,"67,253",4,법인,개인,202406,19,,2014,-,직거래,-
6769,서울특별시 강남구 개포동,집합,186-18,개포로88길,일반상업,업무,25m미만,87.96, ,"97,800",,개인,개인,202406,19,,1983,-,중개거래,서울 강남구
6770,서울특별시 용산구 한강로1가,집합,229,한강대로52길,제2종일반주거,제1종근린생활,8m미만,25.16, ,"107,000",1,개인,법인,202406,19,,2008,-,중개거래,서울 용산구
6771,서울특별시 용산구 한강로1가,집합,229,한강대로52길,제2종일반주거,제1종근린생활,8m미만,25.16, ,"107,000",1,개인,법인,202406,19,,2008,-,중개거래,서울 용산구
6772,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,500",7,개인,법인,202406,19,,2006,-,중개거래,서울 마포구
6773,서울특별시 동작구 상도1동,집합,434-2,상도로41길,제2종일반주거,제1종근린생활,12m미만,69.99, ,"45,000",1,개인,개인,202406,19,,2002,-,직거래,-
6774,서울특별시 강남구 논현동,집합,261,언주로,제3종일반주거,제1종근린생활,25m이상,269.24, ,"99,000",,개인,개인,202406,19,,1997,-,중개거래,서울 강남구
6775,서울특별시 강서구 공항동,일반,1***,방화대로6바길,제2종일반주거,제2종근린생활,12m미만,194.4,177.9,"120,500",,개인,개인,202406,19,,2000,-,중개거래,서울 강서구
6776,서울특별시 용산구 보광동,일반,2**,장문로,제2종일반주거,제2종근린생활,25m미만,226.78,111,"390,000",,개인,개인,202406,19,,1967,-,중개거래,서울 용산구
6777,서울특별시 성동구 도선동,집합,329-12,무학로6길,제2종일반주거,제2종근린생활,12m미만,145.43, ,"55,000",,개인,개인,202406,19,,2011,-,직거래,-
6778,서울특별시 성동구 행당동,집합,192-29,고산자로,준주거,제2종근린생활,25m이상,153.44, ,"45,000",,개인,개인,202406,19,,2004,20240717,중개거래,서울 성동구
6779,서울특별시 성동구 행당동,집합,192-29,고산자로,준주거,제2종근린생활,25m이상,153.44, ,"45,000",,개인,개인,202406,19,,2004,-,중개거래,서울 성동구
6780,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제2종근린생활,25m미만,228.12, ,"333,980",,법인,법인,202406,19,,2024,20240731,직거래,-
6781,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,업무,25m미만,360.66, ,"604,375",,법인,법인,202406,19,,2024,20240731,직거래,-
6782,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,업무,25m미만,78.16, ,"156,614",8,법인,법인,202406,19,,2024,20240731,직거래,-
6783,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,업무,25m미만,140.46, ,"276,033",7,법인,법인,202406,19,,2024,20240731,직거래,-
6784,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,193.58, ,"384,958",6,법인,법인,202406,19,,2024,20240731,직거래,-
6785,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,229.67, ,"456,766",5,법인,법인,202406,19,,2024,20240731,직거래,-
6786,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,265.26, ,"531,706",4,법인,법인,202406,19,,2024,20240731,직거래,-
6787,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,265.26, ,"544,157",3,법인,법인,202406,19,,2024,20240731,직거래,-
6788,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,265, ,"593,491",2,법인,법인,202406,19,,2024,20240731,직거래,-
6789,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제2종근린생활,25m미만,187.2, ,"817,919",1,법인,법인,202406,19,,2024,20240731,직거래,-
6790,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제2종근린생활,25m미만,228.12, ,"333,980",,법인,법인,202406,19,,2024,20240717,직거래,-
6791,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,업무,25m미만,360.66, ,"604,375",,법인,법인,202406,19,,2024,20240717,직거래,-
6792,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,업무,25m미만,78.16, ,"156,614",8,법인,법인,202406,19,,2024,20240717,직거래,-
6793,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,업무,25m미만,140.46, ,"276,033",7,법인,법인,202406,19,,2024,20240717,직거래,-
6794,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,193.58, ,"384,958",6,법인,법인,202406,19,,2024,20240717,직거래,-
6795,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,229.67, ,"456,766",5,법인,법인,202406,19,,2024,20240717,직거래,-
6796,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,265.26, ,"531,706",4,법인,법인,202406,19,,2024,20240717,직거래,-
6797,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,265.26, ,"544,157",3,법인,법인,202406,19,,2024,20240717,직거래,-
6798,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제1종근린생활,25m미만,265, ,"593,491",2,법인,법인,202406,19,,2024,20240717,직거래,-
6799,서울특별시 마포구 공덕동,집합,476,백범로,준주거,제2종근린생활,25m이상,38.25, ,"105,000",,법인,개인,202406,19,,2015,-,중개거래,서울 마포구
6800,서울특별시 강남구 신사동,집합,590-15,논현로152길,제3종일반주거,제2종근린생활,25m미만,187.2, ,"817,919",1,법인,법인,202406,19,,2024,20240717,직거래,-
6801,서울특별시 서대문구 연희동,일반,1**,연희맛로,제3종일반주거,제2종근린생활,8m미만,453.41,253.2,"300,000",,개인,개인,202406,19,,1977,-,중개거래,서울 서대문구
6802,서울특별시 강서구 마곡동,집합,798-3,공항대로,일반상업,업무,25m이상,54.6, ,"38,000",12,개인,개인,202406,19,,2019,-,중개거래,서울 강서구
6803,서울특별시 영등포구 여의도동,집합,45-15,,일반상업,기타,25m미만,97.52, ,"90,000",,개인,개인,202406,19,,1981,-,직거래,-
6804,서울특별시 영등포구 여의도동,집합,05월 13일,국회대로76길,일반상업,제2종근린생활,25m이상,23.4, ,"9,500",5,법인,개인,202406,19,,1984,-,중개거래,서울 영등포구
6805,서울특별시 용산구 원효로1가,집합,07월 28일,원효로81길,일반상업,제1종근린생활,25m이상,65.68, ,"3,600",,개인,개인,202406,18,지분,2021,-,직거래,-
6806,서울특별시 구로구 궁동,일반,1**,오리로22다길,개발제한구역,제2종근린생활,8m미만,88.91,155,"75,000",,법인,개인,202406,18,,2002,-,직거래,-
